OBJECTID,Name,Address,Average_Score,Date,Inspection_Score,FacilityID,ZipCode,Latitude,Longitude,Month,Day,Year,,,Date2
17690,Rowe Lane Elementary,"3112 SPEIDEL DR
PFLUGERVILLE, TX 78660
",99.7,"Monday, August 22, 2016",98,2803028,78660,30.47725739,-97.56270096,8,22,2016,,,8/22/2016
17691,Rowe Lane Elementary,"3112 SPEIDEL DR
PFLUGERVILLE, TX 78660
",99.7,"Monday, August 28, 2017",100,2803028,78660,30.47725739,-97.56270096,8,28,2017,,,8/28/2017
17692,Rowe Lane Elementary,"3112 SPEIDEL DR
PFLUGERVILLE, TX 78660
",99.7,"Monday, February 6, 2017",100,2803028,78660,30.47725739,-97.56270096,2,6,2017,,,2/6/2017
17693,Royal Blue Grocery,"301 BRAZOS ST
AUSTIN, TX 78701
",95.3,"Wednesday, August 1, 2018",94,11050047,78701,30.26506254,-97.74224264,8,1,2018,,,8/1/2018
17694,Royal Blue Grocery,"301 BRAZOS ST
AUSTIN, TX 78701
",95.3,"Wednesday, November 18, 2015",88,11050047,78701,30.26506254,-97.74224264,11,18,2015,,,11/18/2015
17695,Royal Blue Grocery,"1629 E 6TH ST
AUSTIN, TX 78702
",97.5,"Friday, May 5, 2017",100,11600570,78702,30.26240265,-97.72517156,5,5,2017,,,5/5/2017
17696,Royal Blue Grocery,"51 RAINEY ST
AUSTIN, TX 78701
",94.2,"Friday, July 15, 2016",99,11159730,78701,30.25681164,-97.7391814,7,15,2016,,,7/15/2016
17697,Royal Blue Grocery,"360 NUECES ST
AUSTIN, TX 78701
",94.6,"Wednesday, February 15, 2017",96,10194815,78701,30.26766143,-97.74962239,2,15,2017,,,2/15/2017
17698,Royal Blue Grocery,"301 BRAZOS ST
AUSTIN, TX 78701
",95.3,"Friday, September 30, 2016",96,11050047,78701,30.26506254,-97.74224264,9,30,2016,,,9/30/2016
17699,Royal Blue Grocery,"51 RAINEY ST
AUSTIN, TX 78701
",94.2,"Wednesday, August 23, 2017",95,11159730,78701,30.25681164,-97.7391814,8,23,2017,,,8/23/2017
17700,Royal Blue Grocery,"51 RAINEY ST
AUSTIN, TX 78701
",94.2,"Monday, February 6, 2017",91,11159730,78701,30.25681164,-97.7391814,2,6,2017,,,2/6/2017
17701,Royal Blue Grocery,"609 CONGRESS AVE
AUSTIN, TX 78701
",91,"Wednesday, August 17, 2016",94,10527898,78701,30.26834089,-97.74229837,8,17,2016,,,8/17/2016
17702,Royal Blue Grocery,"1629 E 6TH ST
AUSTIN, TX 78702
",97.5,"Wednesday, October 11, 2017",100,11600570,78702,30.26240265,-97.72517156,10,11,2017,,,10/11/2017
17703,Royal Blue Grocery,"51 RAINEY ST
AUSTIN, TX 78701
",94.2,"Tuesday, February 2, 2016",90,11159730,78701,30.25681164,-97.7391814,2,2,2016,,,2/2/2016
17704,Royal Blue Grocery,"360 NUECES ST
AUSTIN, TX 78701
",94.6,"Friday, February 23, 2018",96,10194815,78701,30.26766143,-97.74962239,2,23,2018,,,2/23/2018
17705,Royal Blue Grocery,"51 RAINEY ST
AUSTIN, TX 78701
",94.2,"Wednesday, April 11, 2018",96,11159730,78701,30.25681164,-97.7391814,4,11,2018,,,4/11/2018
17706,Royal Blue Grocery,"301 BRAZOS ST
AUSTIN, TX 78701
",95.3,"Friday, July 28, 2017",97,11050047,78701,30.26506254,-97.74224264,7,28,2017,,,7/28/2017
17707,Royal Blue Grocery,"609 CONGRESS AVE
AUSTIN, TX 78701
",91,"Wednesday, March 21, 2018",90,10527898,78701,30.26834089,-97.74229837,3,21,2018,,,3/21/2018
17708,Royal Blue Grocery,"301 BRAZOS ST
AUSTIN, TX 78701
",95.3,"Wednesday, January 24, 2018",98,11050047,78701,30.26506254,-97.74224264,1,24,2018,,,1/24/2018
17709,Royal Blue Grocery,"360 NUECES ST
AUSTIN, TX 78701
",94.6,"Tuesday, July 19, 2016",92,10194815,78701,30.26766143,-97.74962239,7,19,2016,,,7/19/2016
17710,Royal Blue Grocery,"301 BRAZOS ST
AUSTIN, TX 78701
",95.3,"Friday, February 24, 2017",100,11050047,78701,30.26506254,-97.74224264,2,24,2017,,,2/24/2017
17711,Royal Blue Grocery,"1629 E 6TH ST
AUSTIN, TX 78702
",97.5,"Thursday, May 3, 2018",92,11600570,78702,30.26240265,-97.72517156,5,3,2018,,,5/3/2018
17712,Royal Blue Grocery,"301 BRAZOS ST
AUSTIN, TX 78701
",95.3,"Friday, May 6, 2016",94,11050047,78701,30.26506254,-97.74224264,5,6,2016,,,5/6/2016
17713,Royal Blue Grocery,"609 CONGRESS AVE
AUSTIN, TX 78701
",91,"Tuesday, March 15, 2016",86,10527898,78701,30.26834089,-97.74229837,3,15,2016,,,3/15/2016
17714,Royal Blue Grocery,"609 CONGRESS AVE
AUSTIN, TX 78701
",91,"Wednesday, September 20, 2017",95,10527898,78701,30.26834089,-97.74229837,9,20,2017,,,9/20/2017
17715,Royal Blue Grocery,"609 CONGRESS AVE
AUSTIN, TX 78701
",91,"Tuesday, February 7, 2017",90,10527898,78701,30.26834089,-97.74229837,2,7,2017,,,2/7/2017
17716,Royal Blue Grocery,"360 NUECES ST
AUSTIN, TX 78701
",94.6,"Friday, August 25, 2017",92,10194815,78701,30.26766143,-97.74962239,8,25,2017,,,8/25/2017
17717,Royal Blue Grocery,"360 NUECES ST
AUSTIN, TX 78701
",94.6,"Wednesday, August 22, 2018",97,10194815,78701,30.26766143,-97.74962239,8,22,2018,,,8/22/2018
17718,Royal Blue Grocery,"609 CONGRESS AVE
AUSTIN, TX 78701
",91,"Wednesday, September 19, 2018",91,10527898,78701,30.26834089,-97.74229837,9,19,2018,,,9/19/2018
17719,Royal Blue Grocery,"1629 E 6TH ST
AUSTIN, TX 78702
",97.5,"Friday, October 12, 2018",98,11600570,78702,30.26240265,-97.72517156,10,12,2018,,,10/12/2018
17720,Royal Fig Catering,"2100 W WILLIAM CANNON DR
AUSTIN, TX 78745
",94.5,"Tuesday, May 15, 2018",91,11667811,78745,30.20370543,-97.80769393,5,15,2018,,,5/15/2018
17721,Royal Fig Catering,"2100 W WILLIAM CANNON DR
AUSTIN, TX 78745
",94.5,"Monday, February 12, 2018",98,11667811,78745,30.20370543,-97.80769393,2,12,2018,,,2/12/2018
17722,Royal Jelly,"704 W ST JOHNS AVE
AUSTIN, TX 78752
",94.5,"Tuesday, August 15, 2017",98,11394638,78752,30.33920851,-97.71694004,8,15,2017,,,8/15/2017
17723,Royal Jelly,"704 W ST JOHNS AVE
AUSTIN, TX 78752
",94.5,"Thursday, August 2, 2018",88,11394638,78752,30.33920851,-97.71694004,8,2,2018,,,8/2/2018
17724,Royal Jelly,"704 W ST JOHNS AVE
AUSTIN, TX 78752
",94.5,"Wednesday, November 2, 2016",95,11394638,78752,30.33920851,-97.71694004,11,2,2016,,,11/2/2016
17725,Royal Jelly,"704 W ST JOHNS AVE
AUSTIN, TX 78752
",94.5,"Tuesday, May 10, 2016",97,11394638,78752,30.33920851,-97.71694004,5,10,2016,,,5/10/2016
17726,Ruby Thai Kitchen,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",83.8,"Friday, July 20, 2018",73,10354514,78746,30.2578928,-97.80700989,7,20,2018,,,7/20/2018
17727,Ruby Thai Kitchen,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",83.8,"Monday, January 8, 2018",88,10354514,78746,30.2578928,-97.80700989,1,8,2018,,,1/8/2018
17728,Ruby Thai Kitchen,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",83.8,"Thursday, January 19, 2017",79,10354514,78746,30.2578928,-97.80700989,1,19,2017,,,1/19/2017
17729,Ruby Thai Kitchen,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",83.8,"Thursday, June 23, 2016",89,10354514,78746,30.2578928,-97.80700989,6,23,2016,,,6/23/2016
17730,Ruby Thai Kitchen,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",83.8,"Wednesday, January 6, 2016",89,10354514,78746,30.2578928,-97.80700989,1,6,2016,,,1/6/2016
17731,Ruby Thai Kitchen,"2901 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",83.8,"Tuesday, July 25, 2017",85,10354514,78746,30.2578928,-97.80700989,7,25,2017,,,7/25/2017
17732,Rudy's Country Store,"11570 RESEARCH BLVD
AUSTIN, TX 78759
",92.8,"Thursday, September 15, 2016",95,2800924,78759,30.41370941,-97.74645523,9,15,2016,,,9/15/2016
17733,Rudy's Country Store,"11570 RESEARCH BLVD
AUSTIN, TX 78759
",92.8,"Monday, March 13, 2017",92,2800924,78759,30.41370941,-97.74645523,3,13,2017,,,3/13/2017
17734,Rudy's Country Store,"11570 RESEARCH BLVD
AUSTIN, TX 78759
",92.8,"Friday, March 11, 2016",100,2800924,78759,30.41370941,-97.74645523,3,11,2016,,,3/11/2016
17735,Rudy's Country Store,"11570 RESEARCH BLVD
AUSTIN, TX 78759
",92.8,"Friday, October 13, 2017",88,2800924,78759,30.41370941,-97.74645523,10,13,2017,,,10/13/2017
17736,Rudy's Country Store,"11570 RESEARCH BLVD
AUSTIN, TX 78759
",92.8,"Tuesday, July 31, 2018",89,2800924,78759,30.41370941,-97.74645523,7,31,2018,,,7/31/2018
17737,Rudy's Country Store and BBQ,"2451 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",94.2,"Tuesday, November 21, 2017",98,2801090,78746,30.26386802,-97.81481087,11,21,2017,,,11/21/2017
17738,Rudy's Country Store and BBQ,"7709 N FM 620 RD
AUSTIN, TX 78726
",94.3,"Monday, June 20, 2016",98,2802147,78726,30.41078815,-97.84952457,6,20,2016,,,6/20/2016
17739,Rudy's Country Store and BBQ,"7709 N FM 620 RD
AUSTIN, TX 78726
",94.3,"Thursday, December 17, 2015",95,2802147,78726,30.41078815,-97.84952457,12,17,2015,,,12/17/2015
17740,Rudy's Country Store and BBQ,"7709 N FM 620 RD
AUSTIN, TX 78726
",94.3,"Thursday, July 13, 2017",91,2802147,78726,30.41078815,-97.84952457,7,13,2017,,,7/13/2017
17741,Rudy's Country Store and BBQ,"2451 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",94.2,"Tuesday, June 26, 2018",90,2801090,78746,30.26386802,-97.81481087,6,26,2018,,,6/26/2018
17742,Rudy's Country Store and BBQ,"7709 N FM 620 RD
AUSTIN, TX 78726
",94.3,"Tuesday, March 6, 2018",97,2802147,78726,30.41078815,-97.84952457,3,6,2018,,,3/6/2018
17743,Rudy's Country Store and BBQ,"2451 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",94.2,"Monday, May 16, 2016",93,2801090,78746,30.26386802,-97.81481087,5,16,2016,,,5/16/2016
17744,Rudy's Country Store and BBQ,"2451 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",94.2,"Wednesday, May 31, 2017",93,2801090,78746,30.26386802,-97.81481087,5,31,2017,,,5/31/2017
17745,Rudy's Country Store and BBQ,"7709 N FM 620 RD
AUSTIN, TX 78726
",94.3,"Tuesday, January 17, 2017",91,2802147,78726,30.41078815,-97.84952457,1,17,2017,,,1/17/2017
17746,Rudy's Country Store and BBQ,"2451 S CAPITAL OF TEXAS HWY
AUSTIN, TX 78746
",94.2,"Monday, November 14, 2016",97,2801090,78746,30.26386802,-97.81481087,11,14,2016,,,11/14/2016
17747,Rudy's Country Store and BBQ,"7709 N FM 620 RD
AUSTIN, TX 78726
",94.3,"Tuesday, September 18, 2018",94,2802147,78726,30.41078815,-97.84952457,9,18,2018,,,9/18/2018
17748,Rundberg Food Mart,"9318 N IH
AUSTIN, TX 78753
",79.6,"Tuesday, June 6, 2017",78,10367658,78753,30.3583131,-97.68883065,6,6,2017,,,6/6/2017
17749,Rundberg Food Mart,"9318 N IH
AUSTIN, TX 78753
",79.6,"Wednesday, May 18, 2016",74,10367658,78753,30.3583131,-97.68883065,5,18,2016,,,5/18/2016
17750,Rundberg Food Mart,"9318 N IH
AUSTIN, TX 78753
",79.6,"Thursday, December 28, 2017",86,10367658,78753,30.3583131,-97.68883065,12,28,2017,,,12/28/2017
17751,Rundberg Food Mart,"9318 N IH
AUSTIN, TX 78753
",79.6,"Tuesday, November 29, 2016",82,10367658,78753,30.3583131,-97.68883065,11,29,2016,,,11/29/2016
17752,Rundberg Food Mart,"9318 N IH
AUSTIN, TX 78753
",79.6,"Thursday, July 19, 2018",78,10367658,78753,30.3583131,-97.68883065,7,19,2018,,,7/19/2018
17753,Rundberg Grocery,"310 E RUNDBERG LN
AUSTIN, TX 78753
",88.7,"Friday, August 12, 2016",86,2804007,78753,30.36020399,-97.69154098,8,12,2016,,,8/12/2016
17754,Rundberg Grocery,"310 E RUNDBERG LN
AUSTIN, TX 78753
",88.7,"Thursday, March 29, 2018",85,2804007,78753,30.36020399,-97.69154098,3,29,2018,,,3/29/2018
17755,Rundberg Grocery,"310 E RUNDBERG LN
AUSTIN, TX 78753
",88.7,"Friday, June 23, 2017",91,2804007,78753,30.36020399,-97.69154098,6,23,2017,,,6/23/2017
17756,Rundberg Grocery,"310 E RUNDBERG LN
AUSTIN, TX 78753
",88.7,"Friday, January 27, 2017",84,2804007,78753,30.36020399,-97.69154098,1,27,2017,,,1/27/2017
17757,Rundberg Grocery,"310 E RUNDBERG LN
AUSTIN, TX 78753
",88.7,"Tuesday, November 21, 2017",93,2804007,78753,30.36020399,-97.69154098,11,21,2017,,,11/21/2017
17758,Rundberg Grocery,"310 E RUNDBERG LN
AUSTIN, TX 78753
",88.7,"Friday, March 25, 2016",91,2804007,78753,30.36020399,-97.69154098,3,25,2016,,,3/25/2016
17759,Rundberg Grocery,"310 E RUNDBERG LN
AUSTIN, TX 78753
",88.7,"Wednesday, October 10, 2018",91,2804007,78753,30.36020399,-97.69154098,10,10,2018,,,10/10/2018
17760,Russell's Bakery and Coffee Bar,"3339 HANCOCK DR
AUSTIN, TX 78731
",89.3,"Monday, August 7, 2017",90,11643596,78731,30.33275749,-97.76022482,8,7,2017,,,8/7/2017
17761,Russell's Bakery and Coffee Bar,"3339 HANCOCK DR
AUSTIN, TX 78731
",89.3,"Thursday, February 8, 2018",93,11643596,78731,30.33275749,-97.76022482,2,8,2018,,,2/8/2018
17762,Russell's Bakery and Coffee Bar,"3339 HANCOCK DR
AUSTIN, TX 78731
",89.3,"Wednesday, September 12, 2018",85,11643596,78731,30.33275749,-97.76022482,9,12,2018,,,9/12/2018
17763,Russian Bistro NaZdorovye,"307 E 5TH ST
AUSTIN, TX 78701
",81.8,"Tuesday, September 13, 2016",85,10770529,78701,30.26604136,-97.74024672,9,13,2016,,,9/13/2016
17764,Russian Bistro NaZdorovye,"307 E 5TH ST
AUSTIN, TX 78701
",81.8,"Thursday, May 11, 2017",73,10770529,78701,30.26604136,-97.74024672,5,11,2017,,,5/11/2017
17765,Russian Bistro NaZdorovye,"307 E 5TH ST
AUSTIN, TX 78701
",81.8,"Thursday, March 24, 2016",85,10770529,78701,30.26604136,-97.74024672,3,24,2016,,,3/24/2016
17766,Russian Bistro NaZdorovye,"307 E 5TH ST
AUSTIN, TX 78701
",81.8,"Wednesday, March 28, 2018",84,10770529,78701,30.26604136,-97.74024672,3,28,2018,,,3/28/2018
17767,Russo's New York Pizzeria,"10721 RESEARCH BLVD
AUSTIN, TX 78759
",85,"Monday, April 2, 2018",85,11762100,78759,30.39903958,-97.74511054,4,2,2018,,,4/2/2018
17768,Rusty Cannon Pub,"730 W STASSNEY LN
AUSTIN, TX 78745
",84.8,"Tuesday, September 12, 2017",80,11459172,78745,30.20985941,-97.7820896,9,12,2017,,,9/12/2017
17769,Rusty Cannon Pub,"730 W STASSNEY LN
AUSTIN, TX 78745
",84.8,"Friday, March 3, 2017",86,11459172,78745,30.20985941,-97.7820896,3,3,2017,,,3/3/2017
17770,Rusty Cannon Pub,"730 W STASSNEY LN
AUSTIN, TX 78745
",84.8,"Wednesday, March 28, 2018",78,11459172,78745,30.20985941,-97.7820896,3,28,2018,,,3/28/2018
17771,Rusty Cannon Pub,"730 W STASSNEY LN
AUSTIN, TX 78745
",84.8,"Monday, October 3, 2016",95,11459172,78745,30.20985941,-97.7820896,10,3,2016,,,10/3/2016
17772,Rusty Mule,"9115 W US 290 HWY
AUSTIN, TX 78737
",97.3,"Tuesday, September 26, 2017",97,11293687,78737,30.2315037,-97.92720753,9,26,2017,,,9/26/2017
17773,Rusty Mule,"9115 W US 290 HWY
AUSTIN, TX 78737
",97.3,"Thursday, September 1, 2016",98,11293687,78737,30.2315037,-97.92720753,9,1,2016,,,9/1/2016
17774,Rusty Mule,"9115 W US 290 HWY
AUSTIN, TX 78737
",97.3,"Thursday, March 9, 2017",96,11293687,78737,30.2315037,-97.92720753,3,9,2017,,,3/9/2017
17775,Rusty Mule,"9115 W US 290 HWY
AUSTIN, TX 78737
",97.3,"Wednesday, March 28, 2018",98,11293687,78737,30.2315037,-97.92720753,3,28,2018,,,3/28/2018
17776,Ruta Maya Importing Ltd.,"6231 E STASSNEY LN
AUSTIN, TX 78744
",95.5,"Monday, July 2, 2018",99,11705232,78744,30.20088569,-97.72099613,7,2,2018,,,7/2/2018
17777,Ruta Maya Importing Ltd.,"6231 E STASSNEY LN
AUSTIN, TX 78744
",95.5,"Wednesday, December 27, 2017",92,11705232,78744,30.20088569,-97.72099613,12,27,2017,,,12/27/2017
17778,Ruth Barron Elementary School,"14850 HARRIS RIDGE BLVD
AUSTIN, TX 78660
",100,"Thursday, February 23, 2017",100,10815885,78660,30.42436443,-97.64802313,2,23,2017,,,2/23/2017
17779,Ruth Barron Elementary School,"14850 HARRIS RIDGE BLVD
AUSTIN, TX 78660
",100,"Thursday, January 18, 2018",100,10815885,78660,30.42436443,-97.64802313,1,18,2018,,,1/18/2018
17780,Ruth Barron Elementary School,"14850 HARRIS RIDGE BLVD
AUSTIN, TX 78660
",100,"Tuesday, August 30, 2016",100,10815885,78660,30.42436443,-97.64802313,8,30,2016,,,8/30/2016
17781,Ruth Barron Elementary School,"14850 HARRIS RIDGE BLVD
AUSTIN, TX 78660
",100,"Tuesday, August 29, 2017",100,10815885,78660,30.42436443,-97.64802313,8,29,2017,,,8/29/2017
17782,Ruth Barron Elementary School,"14850 HARRIS RIDGE BLVD
AUSTIN, TX 78660
",100,"Thursday, February 4, 2016",100,10815885,78660,30.42436443,-97.64802313,2,4,2016,,,2/4/2016
17783,Ruth Barron Elementary School,"14850 HARRIS RIDGE BLVD
AUSTIN, TX 78660
",100,"Tuesday, August 21, 2018",100,10815885,78660,30.42436443,-97.64802313,8,21,2018,,,8/21/2018
17784,Ruth's Chris Steak House,"107 W 6TH ST
AUSTIN, TX 78701
",88.2,"Wednesday, March 16, 2016",87,11095928,78701,30.26810993,-97.74356978,3,16,2016,,,3/16/2016
17785,Ruth's Chris Steak House,"107 W 6TH ST
AUSTIN, TX 78701
",88.2,"Wednesday, June 7, 2017",84,11095928,78701,30.26810993,-97.74356978,6,7,2017,,,6/7/2017
17786,Ruth's Chris Steak House,"107 W 6TH ST
AUSTIN, TX 78701
",88.2,"Monday, February 5, 2018",93,11095928,78701,30.26810993,-97.74356978,2,5,2018,,,2/5/2018
17787,Ruth's Chris Steak House,"107 W 6TH ST
AUSTIN, TX 78701
",88.2,"Thursday, October 6, 2016",83,11095928,78701,30.26810993,-97.74356978,10,6,2016,,,10/6/2016
17788,Ruth's Chris Steak House,"107 W 6TH ST
AUSTIN, TX 78701
",88.2,"Wednesday, August 8, 2018",94,11095928,78701,30.26810993,-97.74356978,8,8,2018,,,8/8/2018
17789,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Friday, June 2, 2017",96,10036187,78758,30.37731051,-97.71039547,6,2,2017,,,6/2/2017
17790,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Thursday, December 22, 2016",92,10036187,78758,30.37731051,-97.71039547,12,22,2016,,,12/22/2016
17791,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Thursday, November 19, 2015",91,10036187,78758,30.37731051,-97.71039547,11,19,2015,,,11/19/2015
17792,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Thursday, July 14, 2016",100,10036187,78758,30.37731051,-97.71039547,7,14,2016,,,7/14/2016
17793,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Friday, September 29, 2017",99,10036187,78758,30.37731051,-97.71039547,9,29,2017,,,9/29/2017
17794,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Thursday, February 25, 2016",93,10036187,78758,30.37731051,-97.71039547,2,25,2016,,,2/25/2016
17795,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Wednesday, February 28, 2018",100,10036187,78758,30.37731051,-97.71039547,2,28,2018,,,2/28/2018
17796,Rutland Food Store,"1747 RUTLAND DR
AUSTIN, TX 78758
",95.8,"Thursday, September 20, 2018",95,10036187,78758,30.37731051,-97.71039547,9,20,2018,,,9/20/2018
17797,Rutland Market,"900 RUTLAND DR
AUSTIN, TX 78758
",80.5,"Thursday, June 29, 2017",70,10028448,78758,30.3663044,-97.6980949,6,29,2017,,,6/29/2017
17798,Rutland Market,"900 RUTLAND DR
AUSTIN, TX 78758
",80.5,"Tuesday, May 29, 2018",96,10028448,78758,30.3663044,-97.6980949,5,29,2018,,,5/29/2018
17799,Rutland Market,"900 RUTLAND DR
AUSTIN, TX 78758
",80.5,"Thursday, August 4, 2016",80,10028448,78758,30.3663044,-97.6980949,8,4,2016,,,8/4/2016
17800,Rutland Market,"900 RUTLAND DR
AUSTIN, TX 78758
",80.5,"Wednesday, December 20, 2017",83,10028448,78758,30.3663044,-97.6980949,12,20,2017,,,12/20/2017
17801,Rutland Market,"900 RUTLAND DR
AUSTIN, TX 78758
",80.5,"Wednesday, February 24, 2016",76,10028448,78758,30.3663044,-97.6980949,2,24,2016,,,2/24/2016
17802,Rutland Market,"900 RUTLAND DR
AUSTIN, TX 78758
",80.5,"Friday, January 6, 2017",78,10028448,78758,30.3663044,-97.6980949,1,6,2017,,,1/6/2017
17803,Rutledge Elementary,"11501 STAKED PLAINS DR
AUSTIN, TX 78717
",97.6,"Monday, October 30, 2017",95,2802396,78717,30.49698006,-97.79287606,10,30,2017,,,10/30/2017
17804,Rutledge Elementary,"11501 STAKED PLAINS DR
AUSTIN, TX 78717
",97.6,"Tuesday, April 25, 2017",97,2802396,78717,30.49698006,-97.79287606,4,25,2017,,,4/25/2017
17805,Rutledge Elementary,"11501 STAKED PLAINS DR
AUSTIN, TX 78717
",97.6,"Monday, August 29, 2016",96,2802396,78717,30.49698006,-97.79287606,8,29,2016,,,8/29/2016
17806,Rutledge Elementary,"11501 STAKED PLAINS DR
AUSTIN, TX 78717
",97.6,"Tuesday, May 1, 2018",100,2802396,78717,30.49698006,-97.79287606,5,1,2018,,,5/1/2018
17807,Rutledge Elementary,"11501 STAKED PLAINS DR
AUSTIN, TX 78717
",97.6,"Thursday, February 18, 2016",100,2802396,78717,30.49698006,-97.79287606,2,18,2016,,,2/18/2016
17808,RW -  Arise Austin Medical Center,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
",99.5,"Thursday, July 7, 2016",100,10971066,78746,30.27095731,-97.79580216,7,7,2016,,,7/7/2016
17809,RW -  Arise Austin Medical Center,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
",99.5,"Tuesday, December 29, 2015",100,10971066,78746,30.27095731,-97.79580216,12,29,2015,,,12/29/2015
17810,RW -  Arise Austin Medical Center,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
",99.5,"Thursday, February 9, 2017",100,10971066,78746,30.27095731,-97.79580216,2,9,2017,,,2/9/2017
17811,RW -  Arise Austin Medical Center,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
",99.5,"Friday, August 11, 2017",97,10971066,78746,30.27095731,-97.79580216,8,11,2017,,,8/11/2017
17812,RW -  Arise Austin Medical Center,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
",99.5,"Monday, April 2, 2018",100,10971066,78746,30.27095731,-97.79580216,4,2,2018,,,4/2/2018
17813,RW -  Arise Austin Medical Center,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
",99.5,"Monday, October 8, 2018",100,10971066,78746,30.27095731,-97.79580216,10,8,2018,,,10/8/2018
17814,RW - 360 Pizza,"2712 BEE CAVES RD
ROLLINGWOOD, TX 78746
",80.7,"Wednesday, June 14, 2017",89,11605425,78746,30.27155369,-97.78606699,6,14,2017,,,6/14/2017
17815,RW - 360 Pizza,"2712 BEE CAVES RD
ROLLINGWOOD, TX 78746
",80.7,"Monday, February 12, 2018",82,11605425,78746,30.27155369,-97.78606699,2,12,2018,,,2/12/2018
17816,RW - 360 Pizza,"2712 BEE CAVES RD
ROLLINGWOOD, TX 78746
",80.7,"Friday, August 24, 2018",71,11605425,78746,30.27155369,-97.78606699,8,24,2018,,,8/24/2018
17817,RW - Amy's Ice Cream,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
",97.2,"Friday, April 6, 2018",97,10594090,78746,30.27073907,-97.78950265,4,6,2018,,,4/6/2018
17818,RW - Amy's Ice Cream,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
",97.2,"Tuesday, March 29, 2016",99,10594090,78746,30.27073907,-97.78950265,3,29,2016,,,3/29/2016
17819,RW - Amy's Ice Cream,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
",97.2,"Thursday, September 29, 2016",97,10594090,78746,30.27073907,-97.78950265,9,29,2016,,,9/29/2016
17820,RW - Amy's Ice Cream,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
",97.2,"Tuesday, March 28, 2017",99,10594090,78746,30.27073907,-97.78950265,3,28,2017,,,3/28/2017
17821,RW - Amy's Ice Cream,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
",97.2,"Thursday, September 28, 2017",95,10594090,78746,30.27073907,-97.78950265,9,28,2017,,,9/28/2017
17822,RW - Amy's Ice Cream,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
",97.2,"Friday, October 5, 2018",96,10594090,78746,30.27073907,-97.78950265,10,5,2018,,,10/5/2018
17823,RW - Chinatown,"2712 BEE CAVES RD
ROLLINGWOOD, TX 78746
",85.4,"Thursday, December 10, 2015",93,11087574,78746,30.27155369,-97.78606699,12,10,2015,,,12/10/2015
17824,RW - Chinatown,"2712 BEE CAVES RD
ROLLINGWOOD, TX 78746
",85.4,"Friday, August 12, 2016",89,11087574,78746,30.27155369,-97.78606699,8,12,2016,,,8/12/2016
17825,RW - Chinatown,"2712 BEE CAVES RD
ROLLINGWOOD, TX 78746
",85.4,"Friday, March 3, 2017",85,11087574,78746,30.27155369,-97.78606699,3,3,2017,,,3/3/2017
